target_mode_name,target_mode_idx,h_core,w_core,wavelength_shg,n_eff,dn_dWL_fund,dn_dWL_target,dn_dwidth_fund,dn_dwidth_target,dn_dheight_fund,dn_dheight_target,dWL_dwidth,dWL_dheight
TM40,23,365.0,400.0,241.10905297588954,2.037476785757889,-0.0013646400685641985,-0.010250059730394697,0.00027459058058640904,0.0022338777571334844,0.0003287197799164865,2.603553864637398e-05,0.220505868165538,-0.03406527241142779
TM40,23,335.0,375.0,236.56211881301036,2.0259794746507116,-0.0015158841668859303,-0.011626824699778257,0.0003108137756089313,0.00261064063719072,0.0003944789606569632,3.4729446260639565e-05,0.2274592412150111,-0.03558022255456922
TM40,24,350.0,375.0,236.0857653919944,2.031997681555416,-0.0014907621908421145,-0.01121137599248338,0.0003124265466647902,0.002545365981106151,0.0003496987628927695,6.154246218512683e-05,0.22971177335163168,-0.02964383799086733
TM40,25,365.0,375.0,235.55956874584828,2.037985005739529,-0.0014648396075756366,-0.01161693174110966,0.0003140425917870893,0.002677075099154269,0.0003139219975556884,0.0002208839751145941,0.23276310698183048,-0.00916441864566757
TM40,25,335.0,350.0,230.83533340571256,2.026659600534169,-0.0016292873389338349,-0.013200590743337902,0.00035691911235447016,0.00308101798317324,0.0003766548645167678,-8.5823118870465e-05,0.23541849829829636,-0.03996766545860447
TM40,21,335.0,425.0,247.89916565522046,2.023538019038069,-0.0013278702068811644,-0.009043297690871784,0.0002396020289680223,0.001982620491680853,0.0004281179572116045,5.3281607761412886e-05,0.22591340095277476,-0.048582706561363015
TM40,21,350.0,425.0,247.242730426928,2.0301657146017558,-0.0013029264725567136,-0.009017192547484138,0.00024072867104769636,0.0019602173527204945,0.0003807126220935597,3.923723943839441e-05,0.22289724841892689,-0.04426544007407443
TM40,20,335.0,450.0,253.51927660127413,2.021969290549634,-0.0012493515846579003,-0.008045859748283805,0.00021417238412273497,0.0017423520841917562,0.0004439556471529382,6.915511724523427e-05,0.22484776936598933,-0.05514604277437514
TM40,21,365.0,450.0,251.99898230219148,2.0357123769619467,-0.001197596765319189,-0.007920457119452056,0.00021557389594888398,0.0016682491816886636,0.00035661320092694737,3.666120565064546e-05,0.21607994353872748,-0.04759164677273297
TM40,20,335.0,475.0,259.0098984971926,2.0203811188786465,-0.0011797185560573794,-0.007260757888482932,0.00019278940242637433,0.0011995651447097356,0.0004590543998292507,7.275377810520567e-05,0.16555981424342922,-0.06352542725125916
TM40,20,350.0,475.0,258.24545859517127,2.027452370683619,-0.001154122870690571,-0.007099788510269029,0.00019317105290714843,0.001497292019429697,0.0004095542622252868,6.211882954585413e-05,0.2193397754897985,-0.058435077540631
TM40,19,350.0,500.0,263.67047851899036,2.0259433496390358,-0.001091164918014752,-0.006213442520224473,0.00017399594623270786,0.0011940412282686274,0.0004232982378777006,0.000164530180486544,0.19913900831846323,-0.05051816349811373
TM40,20,365.0,500.0,262.6071033640287,2.033426576064166,-0.0010649171770179013,-0.006137488337085341,0.00017416221241277617,0.0012312287893333717,0.00038235151333565476,5.6578701612508556e-05,0.20838871325100183,-0.06422242319392421
TM40,17,335.0,550.0,275.6551348639309,2.0147151441879556,-0.0010072595240427635,-0.004782134076058871,0.00014398162844693197,0.0010842765748059868,0.0005033278814477793,0.00010910072327448006,0.2490930316762067,-0.10443450576728383
TM04,37,335.0,450.0,225.3090709691921,2.061036854657832,-0.00154730714869534,-0.014763073186051983,0.0001808885296907814,6.856799204597585e-05,0.0003781318603653272,0.003110292460659592,-0.008498980484923247,0.2067349401140533
TM04,40,335.0,500.0,224.9415372334792,2.069467620165514,-0.0014996279485437745,-0.014979403644118537,0.0001365402172690544,5.410582812435116e-05,0.0003806691725191325,0.003070888572124897,-0.006115412526616848,0.19957449295606078
TM40,17,335.0,575.0,277.55479940751724,2.0162478718565757,-0.0009788678322317492,-0.005259000570300875,0.0001300450384067897,0.00022307117793052278,0.0005091026661694364,0.0015728433266721353,0.021734405266529064,0.24852982970396817
TM40,17,350.0,575.0,279.5607616668085,2.021231512028607,-0.0009369662514819618,-0.004599200371227652,0.00013208615100119837,0.0008870931251666825,0.00046255802631121055,8.893267102112467e-05,0.20616021517977465,-0.10202115514013911
TM40,17,365.0,575.0,279.3015040023171,2.0284307644569592,-0.0009044471361953795,-0.005057071608654489,0.00013255343138416365,0.001002338667262359,0.00042114402438073737,8.513565692220837e-05,0.20945434426993212,-0.08091470097693446
TM40,19,335.0,600.0,266.6857046022432,2.0301127454076573,-0.0010261669224380144,-0.006209580690285208,0.00010925702743196375,0.0004235165494492765,0.0004847878207646872,0.001313782995615309,0.06062790587289599,0.1599322786062138
TM40,18,350.0,600.0,277.804608871446,2.0259726894689964,-0.0009296022960188191,-0.003975357561680479,0.00011686223493323489,5.133586374608257e-05,0.0004598870159547186,0.001140236387174598,-0.02151399750528458,0.22337624394522068
TM40,18,365.0,600.0,281.2573737940008,2.029835797788961,-0.0008777446605923284,-0.003771741366237148,0.00011970374769294523,5.996893566879713e-05,0.00042631054937127824,0.0010436893454230044,-0.020640939883460722,0.21333085654434641
TM40,17,335.0,625.0,278.2732591368431,2.021383840536228,-0.000943702156954927,-0.005154126764897391,0.00010431988432801909,0.00014522120853315278,0.000513081838957996,0.0016210173518327764,0.00971429915357663,0.2631410406410774
TM40,18,350.0,625.0,277.28362336662855,2.029218343811201,-0.0009173330760732671,-0.0039827579510079425,0.00010436920204370814,4.197470759677024e-05,0.00045976861652432535,0.0011400137860048342,-0.02035427289610793,0.22190893505260179
TM40,18,365.0,625.0,280.7242664183262,2.0331315365740616,-0.0008652015860598441,-0.0037706741916222197,0.00010705598001679029,4.542480682565575e-05,0.00042621128925288685,0.0010477502729918874,-0.021212099220328174,0.2139200977318102
TM40,16,335.0,650.0,287.03798581157616,2.015911557083113,-0.0008865124370699317,-0.004461259741240509,9.8921441498101e-05,3.398375723104863e-05,0.0005344403557205002,0.0016750831799259291,-0.018165671232562665,0.31908348399190817
TM40,17,350.0,650.0,282.25371844223173,2.027272593170944,-0.0008779019653258407,-0.0048506541100851765,9.686875695189557e-05,0.00013644345446754967,0.0004715911823450547,0.0014720012820947036,0.009961531974215695,0.25181789935456755
TM40,18,365.0,650.0,280.208811683665,2.0361127201166447,-0.000853909919117236,-0.0037781771961333268,9.630896980348247e-05,3.846116556678325e-05,0.0004260446624534175,0.0010469075189570188,-0.019781982547001264,0.21231399105800167
TM40,14,335.0,675.0,295.7470837547784,2.0108240789951344,-0.0008359211676475767,-0.0036342693218823306,9.407465410862236e-05,0.0003684130309872913,0.0005554301514497428,0.0006856652385717421,0.0980358274804053,0.04653998714381337
TM40,15,350.0,675.0,295.33348110479903,2.018660284721254,-0.0008064010084303004,-0.0035063770252697704,9.425793127855186e-05,0.0003583737309621693,0.0005009793055758216,0.0005852040739561471,0.09782153546415027,0.031194635750474934
TM40,17,365.0,675.0,286.36748447952186,2.033317960258079,-0.0008111767419548679,-0.004552324813347695,9.022785148982138e-05,0.00012867251625352515,0.00043956517714938137,0.001355289374503732,0.010276167644279006,0.24477090451365835
TM40,13,335.0,700.0,307.2226639123401,2.0038573287117996,-0.0007809133792021244,-0.0031718539975278417,9.032440292662258e-05,0.0005726490721837951,0.0005825561151858505,0.0001498879290759092,0.20173009131231612,-0.18096149389645735
TM40,14,350.0,700.0,299.18549119533526,2.017870636684306,-0.0007794397068250285,-0.0038772792044511656,8.719198519866467e-05,0.000420331692464293,0.0005100950779580949,0.0007084520867576049,0.10753936978365472,0.06403075722661239
TM40,15,365.0,700.0,298.0313793972951,2.026438367790515,-0.0007496562215680779,-0.0031320608321572696,8.707669385921157e-05,0.0002973485602299153,0.00046446271316167296,0.0005091236509382924,0.08826035067095572,0.018746159900007237
TM40,12,350.0,725.0,311.7376378084504,2.0105883930445017,-0.0007241842431957768,-0.003525305458335837,8.44134144204034e-05,0.0006533191289416873,0.0005380725245725859,0.0001686451396252231,0.20309928447449846,-0.13188554031528796
TM40,13,365.0,725.0,306.62455068996024,2.022307198244032,-0.0007072114109985803,-0.002882241198395649,8.281010192394689e-05,0.0004805040598604204,0.0004829320739408338,0.00010738115681978578,0.18284529262121382,-0.17266472362683477
TM40,12,365.0,750.0,314.6870161513968,2.0187760498382206,-0.00067072536625719,-0.0034097932131808653,7.887870007796671e-05,0.0006174542015498829,0.0005002809362841809,0.00015379445170622398,0.19662729496708364,-0.1264979562178811
TM04,42,365.0,575.0,230.5321294311177,2.0807838526570532,-0.0013000971020170054,-0.012570433039928535,9.859479035148055e-05,3.8145755527585476e-05,0.00032072748422145024,0.0025803049296958757,-0.005363552174212892,0.20048891691627257
TM04,50,365.0,675.0,230.04019628696605,2.089321847245573,-0.001249856722783517,-0.012752820785611773,6.335158001844477e-05,5.102809069077452e-05,0.00032220290944540153,0.0025906530388855042,-0.0010713316376857612,0.19720570429065173
TM04,52,365.0,700.0,229.94963276938347,2.0909392133508367,-0.0012399934462271152,-0.012681454266980826,5.721961507494377e-05,2.876587001581221e-05,0.0003224076155918798,0.002586760640202712,-0.002486897914951489,0.19790768504870576
TM04,57,365.0,750.0,229.6532508716132,2.0939040568895515,-0.001224555159898649,-0.01380703761302864,,,,,,
TM04,58,365.0,775.0,229.73354682642352,2.0949317405911785,-0.001215059916160891,-0.012751728866468482,4.309220066076591e-05,1.4350106367500004e-05,0.0003228956129058158,0.0025744797743392223,-0.002491368558556028,0.1951676147709322
TM04,59,365.0,800.0,229.67193512822536,2.096036478638696,-0.001208076732767463,-0.012764262312782377,3.939249146536206e-05,1.8603924698767926e-05,0.0003229836986783141,0.002583941130535239,-0.0017989125064368605,0.1956491107037074
TM04,64,365.0,850.0,229.56879876723994,2.097969362893254,-0.0011956128333146143,-0.012795927203981417,3.3188592483712755e-05,1.2806060431769239e-05,0.0003231597487763693,0.0025727887281218552,-0.001757067213926884,0.19392827706756138
TM04,43,350.0,562.5,227.50532512877592,2.0783495677752546,-0.001381418969295892,-0.013663091305909153,0.0001016255618135009,8.771181723599142e-06,0.0003474982591933351,0.002819890470121056,-0.007560401999415893,0.20130745578981118
TM04,45,350.0,587.5,227.4238063642422,2.0808580722238705,-0.0013655560374915183,-0.013907051266645654,9.020250843296828e-05,0.00021018509806700614,0.00034818969919863106,0.0025762111410184475,0.009566848883785775,0.17765197858071397
TM04,42,365.0,587.5,230.59930652408497,2.0818924589417853,-0.0012909420899023527,-0.011646297794841613,,,,,,
TM04,45,365.0,600.0,230.40095153863865,2.0832757666674975,-0.0012854616643901196,-0.012591897942574065,8.76670172026639e-05,8.751000338316217e-05,0.000321217756530956,0.0025730900498041275,-1.3887118419858784e-05,0.1991672917856722
TM04,49,365.0,662.5,230.07388254655302,2.088468947472104,-0.0012553391624063534,-0.012693461994670613,6.658637542384937e-05,4.4953336400288534e-05,0.0003220186247597123,0.002536104506694015,-0.0018913102561321613,0.1935707383460585
TM04,52,365.0,712.5,230.01444054204688,2.0915559025958146,-0.0012340267222128369,-0.011827486639301523,,,,,,
TM04,53,365.0,725.0,229.86417040705484,2.0924073713758755,-0.0012310394741496373,-0.012415188547640309,5.180971534963774e-05,2.232590981887661e-05,0.0003225836578893748,0.002628158444816009,-0.0026362135677040805,0.20614664305498603
TM04,56,365.0,737.5,229.83008806275873,2.093082585012397,-0.0012267732721654282,-0.012727969596109265,4.950732039112893e-05,1.8617007766863482e-05,0.00032267403533401404,0.00257747580705221,-0.0026858347387702843,0.19604932462756267
TM04,58,365.0,762.5,229.76422883540835,2.094344082696421,-0.0012188020187369481,-0.01302295513187377,4.501423391318759e-05,1.5514626543611244e-05,0.00032281586284144126,0.002580926795983407,-0.0024990871506695624,0.19129800431247523
TM04,58,365.0,787.5,229.705898547196,2.095491439157863,-0.0012114502107074558,-0.01274308653551047,4.111011712168988e-05,5.296688805453975e-05,0.00032295466318656987,0.0025843350882560844,0.0010281950105682342,0.19610230164869027
TM04,60,365.0,812.5,229.64591648860983,2.0965493337644925,-0.0012047564165649617,-0.012774392734055699,3.77293127856948e-05,1.3552294590191139e-05,0.00032305416324796,0.0025765113128689786,-0.002089695607713559,0.19477337815833407
TM04,64,365.0,837.5,229.5831725195253,2.097528549753178,-0.0011986739496337487,-0.013013500634549285,3.465413345518087e-05,3.293168294238313e-06,0.00032309133514907273,0.0025766745993843986,-0.002654373694789985,0.19074196552646566
TM04,64,365.0,862.5,229.54816745159758,2.098401150034006,-0.0011927516218370082,-0.012671493444471596,3.183883033566204e-05,1.43075404840598e-05,0.00032317830772781163,0.0025678372392685224,-0.0015272832268979873,0.19554921316502957
TM04,64,365.0,875.0,229.60691077991328,2.0987208893002416,-0.001188978069260295,-0.011963055880210991,,,,,,
TM04,45,335.0,550.0,224.66482376466703,2.075877049647995,-0.0014616389675608961,-0.015177737371330043,0.00010543155541635763,6.289768533691564e-05,0.0003823655224828304,0.0030459294277245695,-0.0031010181486999097,0.19419253397232836
TM04,45,335.0,562.5,224.6451390936346,2.077187448284917,-0.0014527874124629968,-0.015176600317076114,9.900844308390333e-05,0.00016088027991285615,0.0003827601892537391,0.0028418145651532443,0.004508356187816816,0.17918157242386476
TM04,52,350.0,662.5,227.03021208510998,2.087143385180666,-0.0013291148787348416,-0.013869091467319555,6.478713460991158e-05,3.3420406932815896e-05,0.0003490558736024774,0.002816816993583471,-0.002501338615388579,0.19679152529099816
TM04,51,350.0,650.0,227.064423325191,2.0862635110088,-0.001334795914537396,-0.013767963636825899,6.834762825205231e-05,3.1267753058861204e-05,0.0003489362414248021,0.0028129255592493686,-0.0029823353164229677,0.19817872426891334
TM04,49,350.0,637.5,227.1154641118763,2.0853183465180747,-0.001340529526720511,-0.013901774933445332,7.231691538227558e-05,6.410605124886892e-05,0.00034874529096877714,0.0027828605488626756,-0.0006536664054832396,0.19377977096051036
TM04,49,350.0,625.0,227.12053111559626,2.084384705509887,-0.0013472108597291001,-0.013912581572418743,7.60213995416148e-05,0.00026813262809533,0.00034849129421670176,0.002839658374268561,0.015288942359631616,0.1982565526328686
TM04,53,350.0,675.0,226.95274427868122,2.088035403717255,-0.0013243122927862382,-0.01353102949856531,6.172827053565477e-05,-9.296317038698377e-06,0.00034911395002508173,0.00281773218504755,-0.0058184839033321506,0.20223440859707478
TM04,53,350.0,687.5,226.94302317509775,2.0887983887288697,-0.0013188686627743015,-0.013927188109827682,5.842197064458432e-05,2.3234064218824457e-05,0.00034931453704452055,0.0027416786337584485,-0.0027908482628097937,0.18974488287358818
TM04,54,350.0,700.0,226.91056102623423,2.0895559248932027,-0.0013139669170477647,-0.01406835049149959,5.572722781361783e-05,2.0103550245087477e-05,0.00034940039545237054,0.0028051394997262056,-0.002793053647836637,0.19254079116711692
TM04,56,350.0,712.5,226.87215575862967,2.0902844098340014,-0.0013093967209588083,-0.013955462899418953,5.309568051505842e-05,1.7901904055683814e-05,0.00034951495107344855,0.0028066879109157395,-0.002782982151344395,0.1943033450218343
TM04,57,350.0,725.0,226.838477637792,2.0909758890507106,-0.0013049724916364546,-0.013964891275818809,5.0398873263146624e-05,1.767144131692433e-05,0.000349588825670466,0.0028065961121510608,-0.0025851217929701758,0.1940776499727981
TM04,58,350.0,737.5,226.8060702397964,2.091634503655601,-0.001300745159806163,-0.013973584456963284,4.826127470693997e-05,1.67422669556494e-05,0.000349655908516322,0.00280296194906291,-0.0024871307062467986,0.19358771803386907
TM04,58,350.0,750.0,226.77930079785918,2.0922563472848865,-0.0012966484760214968,-0.013950898823741191,4.592105445335726e-05,-9.58627783331778e-07,0.00034976657666159207,0.0028111120382635414,-0.0037046589840177132,0.1945074100770802
TM04,59,350.0,762.5,226.74246584436028,2.092866252784855,-0.0012928583199726873,-0.013992195770713183,4.3807815506724523e-05,1.789616413803152e-05,0.00034978440581086013,0.0028098588129041426,-0.0020403939551336277,0.1937167522822095
TM04,50,365.0,687.5,230.26178912116228,2.08981970639092,-0.0012414880175905217,-0.01139518872116232,,,,,,
TM04,53,335.0,637.5,224.21599478585858,2.0840738240363903,-0.0014130646696515915,-0.014786144081464883,,,,,,
TM04,53,335.0,650.0,224.21271271904072,2.0849327158667323,-0.001406753160119262,-0.015257386492077515,6.666277781994801e-05,2.763404572032613e-05,0.0003839877577911377,0.003023083041865604,-0.0028178301427970774,0.19053968297501248
TM04,54,335.0,662.5,224.17547911690784,2.0857984290136726,-0.001401183400785943,-0.015274719171715358,6.312252111193573e-05,2.2948250078203003e-05,0.00038411577555166334,0.003095210018359618,-0.0028957485457970873,0.1954148017903826
TM04,55,335.0,675.0,224.1669863878465,2.086580006056993,-0.0013955130609456699,-0.015891687858516315,,,,,,
TM04,56,335.0,687.5,224.10306999895528,2.0873995936026843,-0.0013908826176686764,-0.0153010797164202,5.6961663619681246e-05,1.9395018117718266e-05,0.0003843632332561686,0.003095182625599513,-0.002700655155011045,0.1948800130651382
TM04,57,335.0,700.0,224.06903650601146,2.0881439241211104,-0.001386063032647613,-0.01564105552678731,5.432871054167343e-05,1.9646050089994206e-05,0.0003844254198685615,0.003089766109896175,-0.0024330184997247424,0.1897819792707568
TM04,58,335.0,712.5,224.03880867814044,2.0888465083951284,-0.0013814477351455571,-0.015314514335927893,5.1821926407846775e-05,5.2926818066145743e-05,0.0003845195282618175,0.0030998730397531205,7.929996245312786e-05,0.19488556175701027
TM04,59,335.0,725.0,224.00182573882074,2.0895284613532206,-0.0013771307540241856,-0.015337108732248122,4.9112932892736436e-05,2.3616889517308338e-05,0.0003846024236970003,0.003100897766008215,-0.0018263670197187405,0.19457733719554166
TM04,60,335.0,737.5,223.97561307242313,2.09016626635404,-0.0013728885821367941,-0.015350991055928586,4.707700607813337e-05,1.6603138551607443e-05,0.00038465075199587415,0.0030920508880306397,-0.002180114760473593,0.19368867420388416
TM04,45,350.0,575.0,227.42980537955714,2.079687142472027,-0.001373727467200342,-0.013790932458330284,9.605288788874233e-05,6.280089581949256e-05,0.0003477791303954092,0.0028220515304119955,-0.0026778966839158145,0.19926162141835047
TM04,61,335.0,750.0,224.03074784815718,2.090663269376586,-0.0013676850256033116,-0.015723655529587523,,,,,,
TM04,63,335.0,762.5,223.92417185417324,2.091358399730451,-0.0013649744396620198,-0.01541435935037675,4.269603770650221e-05,2.0668323036643343e-05,0.0003847972018462542,0.0030995263924207704,-0.001567877512777053,0.19322761870550892
TM04,65,335.0,775.0,223.8958248177873,2.0919196760038767,-0.0013613279902103775,-0.015257286484284874,4.1010554381948336e-05,3.661024018142278e-05,0.00038482838635389705,0.0030996579039108242,-0.00031666143810100847,0.19536828054823152
TM04,65,335.0,787.5,223.8770307501192,2.0924447115422846,-0.0013577084888994784,-0.015399309089545878,3.900745805456296e-05,1.5550801158070727e-05,0.00038491512702472087,0.003084585649633409,-0.001670511614994406,0.19226230679744657
TM04,51,335.0,625.0,224.30270708224174,2.0830479799669694,-0.0014185488482134558,-0.015221947017782756,7.408862910076585e-05,3.780255975915914e-05,0.0003836983947866912,0.003134171283714027,-0.0026287779933496574,0.19926056288015906
TM04,50,335.0,612.5,224.34161609823968,2.082037119874216,-0.0014250430419102166,-0.015161942143571404,7.87285583627284e-05,3.528806234451842e-05,0.000383470527646157,0.003083983383833466,-0.0031623218381910353,0.19658824281971607
TM04,49,335.0,600.0,224.37681250231245,2.0809790397413583,-0.001431926165284044,-0.01520026118056123,8.314203696739853e-05,7.536133321104366e-05,0.0003832340446406679,0.003165488049947518,-0.000565115807228796,0.202076286073784
TM04,65,335.0,800.0,223.8589751196265,2.092948512401618,-0.0013542213556158797,-0.01541566870730539,3.7426536350793074e-05,2.2909745303323347e-05,0.0003849454782307138,0.0030348160039575856,-0.0010323824201301374,0.188449343758947
TM04,66,335.0,812.5,223.88449029457956,2.0933705438434047,-0.0013502607819234054,-0.01569628097032239,3.5916414968362176e-05,0.00025237463769909316,0.0003851010369853469,0.0030869082114891367,0.015088381299349597,0.18833147723356938
TM04,68,335.0,825.0,223.80133538982645,2.0939225077595025,-0.001348023500317212,-0.01541265886753594,3.421274919941375e-05,-1.895451790066005e-05,0.0003849965018048795,0.0030601148855828432,-0.00378020941971904,0.19020175880371695
TM04,70,335.0,837.5,223.78149689126917,2.0943695495115437,-0.0013449936578357059,-0.015448396956045288,3.297117796559057e-05,2.3899856789455497e-05,0.00038500634811895474,0.0030868792757110077,-0.000643200863247431,0.19157595301377034
TM04,71,335.0,850.0,223.7648222177325,2.0947939934060464,-0.0013420536247884562,-0.015452301880640132,3.153964871596138e-05,1.185599001090054e-05,0.0003850570120345953,0.003088132014326561,-0.001394990247382629,0.19156821008949795
TM04,71,335.0,862.5,224.02970527699821,2.094824621550078,-0.001335099143138231,-0.016663379869723317,,,,,,
TM04,72,335.0,875.0,223.730924383416,2.0955975390466466,-0.0013365180512563146,-0.015462232662496647,2.916350794150979e-05,1.0047656228273638e-05,0.0003850935705731473,0.003085968236575187,-0.00135326617019609,0.19120269241832608
TM04,72,335.0,887.5,223.71536724875693,2.0959743450036745,-0.0013339023379361065,-0.015465079032204915,2.7870904181792612e-05,1.0983131444008975e-05,0.0003851352202070668,0.003081585685988886,-0.001195071939382997,0.1908157065841106
TM04,73,335.0,900.0,223.8577230156133,2.0961265310724864,-0.0013290566104210946,-0.016153833608877007,,,,,,
TM04,62,350.0,787.5,226.68916142749015,2.093982266235589,-0.0012855481351846823,-0.014011872835092691,3.999671685122053e-05,2.4282967990618687e-05,0.00034991785890152726,0.0028026804179488,-0.0012347436696091391,0.19273141436231014
TM04,63,350.0,800.0,226.68287457342925,2.094481182032053,-0.001281851708773461,-0.014374672193966988,3.8382536123782175e-05,5.822863880267093e-06,0.00034998742831899855,0.0028098501274328226,-0.0024868340844004027,0.18787874636298918
TM04,64,350.0,812.5,226.63546191927503,2.095010053355514,-0.0012788711904741393,-0.013873124280593719,3.677293987185415e-05,1.5221470776793922e-05,0.0003499968222372196,0.002767542549841817,-0.0017112145468926418,0.1919562605503939
TM04,65,350.0,825.0,226.61430027815655,2.095486697256566,-0.0012756699102767903,-0.01361612694669271,3.51004524977494e-05,1.494985905909907e-05,0.00035003139718865485,0.00279607014369323,-0.001632888747895413,0.19821297860253206
